-0.464893 0.209560
0.139192 0.168976
-1.509442 -0.838721
-1.415144 0.270503
-0.194212 -1.547212
0.128199 0.665406
-1.564358 1.566657
0.009191 0.613706
-0.282337 -0.937783
1.170986 0.209779
0.141305 1.050982
-0.953258 0.570734
2.191728 0.971841
-0.941838 -0.280727
2.325064 1.153263
1.664951 0.268780
-1.575417 0.090103
-0.571431 1.090082
1.169466 -0.068731
-0.114161 -0.574600
0.435788 0.934373
-0.295985 1.345922
-0.561214 -0.253266
0.578046 1.138631
0.536954 0.738399
0.257255 0.280070
1.434720 -0.858092
-0.189738 -0.245128
0.189789 -0.300230
-0.937138 1.569920
1.496888 0.077948
0.160888 -0.646600
-0.514860 0.173995
0.036375 -0.217114
0.549607 -0.058866
2.167766 -2.405256
0.116273 -0.073111
0.898147 0.057806
1.440780 1.007903
0.648368 0.527276
0.036980 1.331383
0.001015 0.340437
0.062592 0.473130
2.931801 0.432491
-1.480104 0.180894
-1.354081 -0.998674
0.701645 0.051561
1.540729 0.753674
-0.525675 -0.035681
0.538856 0.253767
-0.007925 0.448445
-0.900027 0.916238
0.429533 0.011413
0.125763 -0.344074
0.173658 -1.529077
-1.007289 1.140728
-1.529019 0.614715
-1.024758 -0.322533
0.850228 1.290880
-1.188505 0.061031
-0.880741 -0.408966
0.338858 0.942827
-0.442146 -0.576369
0.580902 -0.694494
-0.374488 0.229294
-0.161783 -0.042121
0.956772 1.177054
0.721729 -1.351952
-0.874376 -0.217289
-0.170180 0.550598
0.177496 -0.301565
-1.684134 0.253764
-0.230299 -0.806678
0.210244 0.296142
0.156862 -0.649120
1.287886 0.305758
-1.047821 -0.285206
-0.538852 0.722076
-0.302096 -0.743741
0.512028 -1.004502
-0.095722 0.325469
0.853706 -1.272323
1.364461 -0.315404
0.247771 -0.602567
-0.739435 -0.055713
1.745240 -1.270266
-0.338752 1.249104
1.195099 -0.100667
0.067553 0.659627
-0.351210 0.300393
-0.966769 -0.481010
-0.771686 -0.511570
-0.092009 0.305095
1.333155 0.106676
1.176398 -0.097364
-2.330198 -0.043150
-1.740660 0.447158
-1.592336 -0.852961
0.440475 2.299651
0.240962 -0.802700
-1.744249 -1.027620
-0.658904 1.180659
0.587722 -0.981739
-0.806015 0.819700
1.875146 0.192671
0.185385 -0.156504
1.035311 0.579226
0.889347 0.290944
0.498492 0.277948
-1.368896 -0.959040
-0.133645 -1.458506
-1.389932 -1.289447
0.632308 1.079954
-1.026643 -0.121733
-0.967011 0.953487
0.318522 -0.321899
0.934351 0.624219
-0.612031 -0.930216
-0.277025 -0.291165
1.896863 -0.922589
-1.341744 -0.768583
3.682611 -0.111898
0.575036 -1.003691
0.651785 -0.357016
0.192687 -1.923408
-0.275830 0.162318
-0.371723 -0.506760
0.708889 1.528170
0.996984 -1.122768
0.108767 -0.531532
0.915860 -0.164380
-0.439086 0.055530
0.198598 -1.295712
0.612006 0.447621
-0.266932 -1.014790
-0.619603 0.663270
1.023044 -0.837584
-0.602591 -2.085449
1.106441 -0.479820
-0.906036 -1.682393
-1.393446 -0.575309
0.406138 -0.981690
1.215565 2.126614
-0.772669 0.327080
0.852041 -0.758469
0.758505 0.295524
0.049214 -1.442514
-1.725144 -0.313659
0.485416 -1.777099
0.072678 -0.021313
0.718676 -1.214562
-1.013234 0.352776
-0.775148 0.797860
-1.383964 0.414732
0.442012 -0.780001
-0.726942 -2.208186
0.049599 -1.566441
2.720941 0.130698
0.446886 -1.773858
0.335999 0.924483
-0.513785 -0.333513
-0.006833 -0.175424
0.238072 -0.384075
0.723179 -0.370643
0.550739 0.432595
0.285771 0.329007
1.393712 -0.739777
0.339201 0.891869
